Frame:	Label:	Points:	Bounding Box ID:	Frame path: data3/kinshi-egg
209	oil_bottle	(0,153,33,48)	24	209.jpg
209	knife	(28,103,30,70)	22	209.jpg
209	cutting_board	(10,113,54,60)	19	209.jpg
209	bowl	(56,114,43,42)	17	209.jpg
209	frying_pan	(96,90,83,100)	14	209.jpg
209	person	(26,0,143,114)	1	209.jpg
210	table	(0,112,101,142)	29	210.jpg
210	stove	(103,112,154,123)	30	210.jpg
210	shell_egg	(61,219,21,21)	7	210.jpg
210	oil_bottle	(0,153,33,48)	24	210.jpg
210	knife	(28,103,30,70)	22	210.jpg
210	cutting_board	(10,113,54,60)	19	210.jpg
210	bowl	(56,114,43,42)	17	210.jpg
210	frying_pan	(96,90,83,100)	14	210.jpg
210	person	(25,0,142,114)	1	210.jpg
211	table	(0,112,101,142)	29	211.jpg
211	stove	(103,112,154,123)	30	211.jpg
211	shell_egg	(61,219,21,21)	7	211.jpg
211	oil_bottle	(0,153,33,48)	24	211.jpg
211	knife	(28,103,30,70)	22	211.jpg
211	cutting_board	(10,113,54,60)	19	211.jpg
211	bowl	(56,114,43,42)	17	211.jpg
211	frying_pan	(96,90,83,100)	14	211.jpg
211	person	(23,0,141,114)	1	211.jpg
212	table	(0,112,101,142)	29	212.jpg
212	stove	(103,112,154,123)	30	212.jpg
212	shell_egg	(61,219,21,21)	7	212.jpg
212	oil_bottle	(0,153,33,48)	24	212.jpg
212	knife	(28,103,30,70)	22	212.jpg
212	cutting_board	(10,113,54,60)	19	212.jpg
212	bowl	(56,114,43,42)	17	212.jpg
212	frying_pan	(96,90,83,100)	14	212.jpg
212	person	(21,0,140,114)	1	212.jpg
213	table	(0,112,101,142)	29	213.jpg
213	stove	(103,112,154,123)	30	213.jpg
213	shell_egg	(61,219,21,21)	7	213.jpg
213	oil_bottle	(0,153,33,48)	24	213.jpg
213	knife	(28,103,30,70)	22	213.jpg
213	cutting_board	(10,113,54,60)	19	213.jpg
213	bowl	(56,114,43,42)	17	213.jpg
213	frying_pan	(96,90,83,100)	14	213.jpg
213	person	(20,0,137,114)	1	213.jpg
214	table	(0,112,101,142)	29	214.jpg
214	stove	(103,112,154,123)	30	214.jpg
214	shell_egg	(61,219,21,21)	7	214.jpg
214	oil_bottle	(0,153,33,48)	24	214.jpg
214	knife	(28,103,30,70)	22	214.jpg
214	cutting_board	(10,113,54,60)	19	214.jpg
214	bowl	(56,114,43,42)	17	214.jpg
214	frying_pan	(96,90,83,100)	14	214.jpg
214	person	(18,0,134,114)	1	214.jpg
215	table	(0,112,101,142)	29	215.jpg
215	stove	(103,112,154,123)	30	215.jpg
215	shell_egg	(61,219,21,21)	7	215.jpg
215	oil_bottle	(0,153,33,48)	24	215.jpg
215	knife	(28,103,30,70)	22	215.jpg
215	cutting_board	(10,113,54,60)	19	215.jpg
215	bowl	(56,114,43,42)	17	215.jpg
215	frying_pan	(96,90,83,100)	14	215.jpg
215	person	(16,0,131,114)	1	215.jpg
216	table	(0,112,101,142)	29	216.jpg
216	stove	(103,112,154,123)	30	216.jpg
216	shell_egg	(61,219,21,21)	7	216.jpg
216	oil_bottle	(0,153,33,48)	24	216.jpg
216	knife	(28,103,30,70)	22	216.jpg
216	cutting_board	(10,113,54,60)	19	216.jpg
216	bowl	(56,114,43,42)	17	216.jpg
216	frying_pan	(96,90,83,100)	14	216.jpg
216	person	(13,0,128,114)	1	216.jpg
217	table	(0,112,101,142)	29	217.jpg
217	stove	(103,112,154,123)	30	217.jpg
217	shell_egg	(61,219,21,21)	7	217.jpg
217	oil_bottle	(0,153,33,48)	24	217.jpg
217	knife	(28,103,30,70)	22	217.jpg
217	cutting_board	(10,113,54,60)	19	217.jpg
217	bowl	(56,114,43,42)	17	217.jpg
217	frying_pan	(96,90,83,100)	14	217.jpg
217	person	(10,0,126,114)	1	217.jpg
218	table	(0,112,101,142)	29	218.jpg
218	stove	(103,112,154,123)	30	218.jpg
218	shell_egg	(61,219,21,21)	7	218.jpg
218	oil_bottle	(0,153,33,48)	24	218.jpg
218	knife	(28,103,30,70)	22	218.jpg
218	cutting_board	(10,113,54,60)	19	218.jpg
218	bowl	(56,114,43,42)	17	218.jpg
218	frying_pan	(96,90,83,100)	14	218.jpg
218	person	(6,0,124,114)	1	218.jpg
219	table	(0,112,101,142)	29	219.jpg
219	stove	(103,112,154,123)	30	219.jpg
219	shell_egg	(61,219,21,21)	7	219.jpg
219	oil_bottle	(0,153,33,48)	24	219.jpg
219	knife	(28,103,30,70)	22	219.jpg
219	cutting_board	(10,113,54,60)	19	219.jpg
219	bowl	(56,114,43,42)	17	219.jpg
219	frying_pan	(96,90,83,100)	14	219.jpg
219	person	(0,0,125,114)	1	219.jpg
220	table	(0,112,101,142)	29	220.jpg
220	stove	(103,112,154,123)	30	220.jpg
220	shell_egg	(61,219,21,21)	7	220.jpg
220	oil_bottle	(0,153,33,48)	24	220.jpg
220	knife	(28,103,30,70)	22	220.jpg
220	cutting_board	(10,113,54,60)	19	220.jpg
220	bowl	(56,114,43,42)	17	220.jpg
220	frying_pan	(96,90,83,100)	14	220.jpg
220	person	(0,0,133,114)	1	220.jpg
221	table	(0,112,101,142)	29	221.jpg
221	stove	(103,112,154,123)	30	221.jpg
221	shell_egg	(61,219,21,21)	7	221.jpg
221	oil_bottle	(0,153,33,48)	24	221.jpg
221	knife	(28,103,30,70)	22	221.jpg
221	cutting_board	(10,113,54,60)	19	221.jpg
221	bowl	(56,114,43,42)	17	221.jpg
221	frying_pan	(96,90,83,100)	14	221.jpg
221	person	(0,0,130,120)	1	221.jpg
222	table	(0,112,101,142)	29	222.jpg
222	stove	(103,112,154,123)	30	222.jpg
222	shell_egg	(61,219,21,21)	7	222.jpg
222	oil_bottle	(0,153,33,48)	24	222.jpg
222	knife	(28,103,30,70)	22	222.jpg
222	cutting_board	(10,113,54,60)	19	222.jpg
222	bowl	(56,114,43,42)	17	222.jpg
222	frying_pan	(96,90,83,100)	14	222.jpg
222	person	(0,0,129,120)	1	222.jpg
223	table	(0,112,101,142)	29	223.jpg
223	stove	(103,112,154,123)	30	223.jpg
223	shell_egg	(61,219,21,21)	7	223.jpg
223	oil_bottle	(0,153,33,48)	24	223.jpg
223	knife	(28,103,30,70)	22	223.jpg
223	cutting_board	(10,113,54,60)	19	223.jpg
223	bowl	(56,114,43,42)	17	223.jpg
223	frying_pan	(96,90,83,100)	14	223.jpg
223	person	(0,0,127,121)	1	223.jpg
224	table	(0,112,101,142)	29	224.jpg
224	stove	(103,112,154,123)	30	224.jpg
224	shell_egg	(61,219,21,21)	7	224.jpg
224	oil_bottle	(0,153,33,48)	24	224.jpg
224	knife	(28,103,30,70)	22	224.jpg
224	cutting_board	(10,113,54,60)	19	224.jpg
224	bowl	(56,114,43,42)	17	224.jpg
224	frying_pan	(96,90,83,100)	14	224.jpg
224	person	(0,0,126,122)	1	224.jpg
225	table	(0,112,101,142)	29	225.jpg
225	stove	(103,112,154,123)	30	225.jpg
225	shell_egg	(61,219,21,21)	7	225.jpg
225	oil_bottle	(0,153,33,48)	24	225.jpg
225	knife	(27,113,31,62)	22	225.jpg
225	cutting_board	(10,113,54,60)	19	225.jpg
225	bowl	(56,114,43,42)	17	225.jpg
225	frying_pan	(96,90,83,100)	14	225.jpg
225	person	(0,0,125,123)	1	225.jpg
226	table	(0,112,101,142)	29	226.jpg
226	stove	(103,112,154,123)	30	226.jpg
226	shell_egg	(61,219,21,21)	7	226.jpg
226	oil_bottle	(0,153,33,48)	24	226.jpg
226	knife	(27,113,31,62)	22	226.jpg
226	cutting_board	(10,113,54,60)	19	226.jpg
226	bowl	(56,114,43,42)	17	226.jpg
226	frying_pan	(96,90,83,100)	14	226.jpg
226	person	(0,0,124,124)	1	226.jpg
227	table	(0,112,101,142)	29	227.jpg
227	stove	(103,112,154,123)	30	227.jpg
227	shell_egg	(61,219,21,21)	7	227.jpg
227	oil_bottle	(0,153,33,48)	24	227.jpg
227	knife	(27,113,31,62)	22	227.jpg
227	cutting_board	(10,113,54,60)	19	227.jpg
227	bowl	(56,114,43,42)	17	227.jpg
227	frying_pan	(96,90,83,100)	14	227.jpg
227	person	(0,0,123,124)	1	227.jpg
228	table	(0,112,101,142)	29	228.jpg
228	stove	(103,112,154,123)	30	228.jpg
228	shell_egg	(61,219,21,21)	7	228.jpg
228	oil_bottle	(0,153,33,48)	24	228.jpg
228	knife	(27,113,31,62)	22	228.jpg
228	cutting_board	(10,113,54,60)	19	228.jpg
228	bowl	(56,114,43,42)	17	228.jpg
228	frying_pan	(96,90,83,100)	14	228.jpg
228	person	(0,0,122,125)	1	228.jpg
229	table	(0,112,101,142)	29	229.jpg
229	stove	(103,112,154,123)	30	229.jpg
229	shell_egg	(61,219,21,21)	7	229.jpg
229	oil_bottle	(0,153,33,48)	24	229.jpg
229	knife	(27,113,31,62)	22	229.jpg
229	cutting_board	(10,113,54,60)	19	229.jpg
229	bowl	(56,114,43,42)	17	229.jpg
229	frying_pan	(96,90,83,100)	14	229.jpg
229	person	(0,0,120,124)	1	229.jpg
230	table	(0,112,101,142)	29	230.jpg
230	stove	(103,112,154,123)	30	230.jpg
230	shell_egg	(61,219,21,21)	7	230.jpg
230	oil_bottle	(0,153,33,48)	24	230.jpg
230	knife	(27,113,31,62)	22	230.jpg
230	cutting_board	(10,113,54,60)	19	230.jpg
230	bowl	(56,114,43,42)	17	230.jpg
230	frying_pan	(96,90,83,100)	14	230.jpg
230	person	(0,0,119,124)	1	230.jpg
231	table	(0,112,101,142)	29	231.jpg
231	stove	(103,112,154,123)	30	231.jpg
231	shell_egg	(61,219,21,21)	7	231.jpg
231	oil_bottle	(0,153,33,48)	24	231.jpg
231	knife	(27,113,31,62)	22	231.jpg
231	cutting_board	(10,113,54,60)	19	231.jpg
231	bowl	(56,114,43,42)	17	231.jpg
231	frying_pan	(96,90,83,100)	14	231.jpg
231	person	(0,0,116,133)	1	231.jpg
232	table	(0,112,101,142)	29	232.jpg
232	stove	(103,112,154,123)	30	232.jpg
232	shell_egg	(61,219,21,21)	7	232.jpg
232	oil_bottle	(0,153,33,48)	24	232.jpg
232	knife	(27,113,31,62)	22	232.jpg
232	cutting_board	(10,113,54,60)	19	232.jpg
232	bowl	(56,114,43,42)	17	232.jpg
232	frying_pan	(96,90,83,100)	14	232.jpg
232	person	(0,0,116,133)	1	232.jpg
233	table	(0,112,101,142)	29	233.jpg
233	stove	(103,112,154,123)	30	233.jpg
233	shell_egg	(61,219,21,21)	7	233.jpg
233	oil_bottle	(0,153,33,48)	24	233.jpg
233	knife	(27,113,31,62)	22	233.jpg
233	cutting_board	(10,113,54,60)	19	233.jpg
233	bowl	(56,114,43,42)	17	233.jpg
233	frying_pan	(96,90,83,100)	14	233.jpg
233	person	(0,0,116,133)	1	233.jpg
234	table	(0,112,101,142)	29	234.jpg
234	stove	(103,112,154,123)	30	234.jpg
234	shell_egg	(61,219,21,21)	7	234.jpg
234	oil_bottle	(0,153,33,48)	24	234.jpg
234	knife	(27,113,31,62)	22	234.jpg
234	cutting_board	(10,113,54,60)	19	234.jpg
234	bowl	(56,114,43,42)	17	234.jpg
234	frying_pan	(96,90,83,100)	14	234.jpg
234	person	(0,0,116,133)	1	234.jpg
235	table	(0,112,101,142)	29	235.jpg
235	stove	(103,112,154,123)	30	235.jpg
235	shell_egg	(61,219,21,21)	7	235.jpg
235	oil_bottle	(0,153,33,48)	24	235.jpg
235	knife	(27,113,31,62)	22	235.jpg
235	cutting_board	(10,113,54,60)	19	235.jpg
235	bowl	(56,114,43,42)	17	235.jpg
235	frying_pan	(96,90,83,100)	14	235.jpg
235	person	(0,0,116,133)	1	235.jpg
236	table	(0,112,101,142)	29	236.jpg
236	stove	(103,112,154,123)	30	236.jpg
236	shell_egg	(61,219,21,21)	7	236.jpg
236	oil_bottle	(0,153,33,48)	24	236.jpg
236	knife	(27,113,31,62)	22	236.jpg
236	cutting_board	(10,113,54,60)	19	236.jpg
236	bowl	(56,114,43,42)	17	236.jpg
236	frying_pan	(96,90,83,100)	14	236.jpg
236	person	(0,0,116,133)	1	236.jpg
237	table	(0,112,101,142)	29	237.jpg
237	stove	(103,112,154,123)	30	237.jpg
237	shell_egg	(61,219,21,21)	7	237.jpg
237	oil_bottle	(0,153,33,48)	24	237.jpg
237	knife	(27,113,31,62)	22	237.jpg
237	cutting_board	(10,113,54,60)	19	237.jpg
237	bowl	(56,114,43,42)	17	237.jpg
237	frying_pan	(96,90,83,100)	14	237.jpg
237	person	(0,0,116,133)	1	237.jpg
238	table	(0,112,101,142)	29	238.jpg
238	stove	(103,112,154,123)	30	238.jpg
238	shell_egg	(61,219,21,21)	7	238.jpg
238	oil_bottle	(0,153,33,48)	24	238.jpg
238	knife	(27,113,31,62)	22	238.jpg
238	cutting_board	(10,113,54,60)	19	238.jpg
238	bowl	(56,114,43,42)	17	238.jpg
238	frying_pan	(96,90,83,100)	14	238.jpg
238	person	(0,0,116,133)	1	238.jpg
239	table	(0,112,101,142)	29	239.jpg
239	stove	(103,112,154,123)	30	239.jpg
239	shell_egg	(61,219,21,21)	7	239.jpg
239	oil_bottle	(0,153,33,48)	24	239.jpg
239	knife	(27,113,31,62)	22	239.jpg
239	cutting_board	(10,113,54,60)	19	239.jpg
239	bowl	(56,114,43,42)	17	239.jpg
239	frying_pan	(96,90,83,100)	14	239.jpg
239	person	(0,0,116,133)	1	239.jpg
240	table	(0,112,101,142)	29	240.jpg
240	stove	(103,112,154,123)	30	240.jpg
240	shell_egg	(61,219,21,21)	7	240.jpg
240	oil_bottle	(0,153,33,48)	24	240.jpg
240	knife	(27,113,31,62)	22	240.jpg
240	cutting_board	(10,113,54,60)	19	240.jpg
240	bowl	(56,114,43,42)	17	240.jpg
240	frying_pan	(96,90,83,100)	14	240.jpg
240	person	(0,0,116,133)	1	240.jpg
241	table	(0,112,101,142)	29	241.jpg
241	stove	(103,112,154,123)	30	241.jpg
241	shell_egg	(61,219,21,21)	7	241.jpg
241	oil_bottle	(0,153,33,48)	24	241.jpg
241	knife	(27,113,31,62)	22	241.jpg
241	cutting_board	(10,113,54,60)	19	241.jpg
241	bowl	(56,114,43,42)	17	241.jpg
241	frying_pan	(96,90,83,100)	14	241.jpg
241	person	(0,0,116,133)	1	241.jpg
242	table	(0,112,101,142)	29	242.jpg
242	stove	(103,112,154,123)	30	242.jpg
242	shell_egg	(61,219,21,21)	7	242.jpg
242	oil_bottle	(0,153,33,48)	24	242.jpg
242	knife	(27,113,31,62)	22	242.jpg
242	cutting_board	(10,113,54,60)	19	242.jpg
242	bowl	(56,114,43,42)	17	242.jpg
242	frying_pan	(96,90,83,100)	14	242.jpg
242	person	(0,0,116,133)	1	242.jpg
243	table	(0,112,101,142)	29	243.jpg
243	stove	(103,112,154,123)	30	243.jpg
243	shell_egg	(61,219,21,21)	7	243.jpg
243	oil_bottle	(0,153,33,48)	24	243.jpg
243	knife	(27,113,31,62)	22	243.jpg
243	cutting_board	(10,113,54,60)	19	243.jpg
243	bowl	(56,114,43,42)	17	243.jpg
243	frying_pan	(96,90,83,100)	14	243.jpg
243	person	(0,0,116,133)	1	243.jpg
244	table	(0,112,101,142)	29	244.jpg
244	stove	(103,112,154,123)	30	244.jpg
244	shell_egg	(61,219,21,21)	7	244.jpg
244	oil_bottle	(0,153,33,48)	24	244.jpg
244	knife	(27,113,31,62)	22	244.jpg
244	cutting_board	(10,113,54,60)	19	244.jpg
244	bowl	(56,114,43,42)	17	244.jpg
244	frying_pan	(96,90,83,100)	14	244.jpg
244	person	(0,0,116,133)	1	244.jpg
245	table	(0,112,101,142)	29	245.jpg
245	stove	(103,112,154,123)	30	245.jpg
245	shell_egg	(61,219,21,21)	7	245.jpg
245	oil_bottle	(0,153,33,48)	24	245.jpg
245	knife	(27,113,31,62)	22	245.jpg
245	cutting_board	(10,113,54,60)	19	245.jpg
245	bowl	(56,114,43,42)	17	245.jpg
245	frying_pan	(96,90,83,100)	14	245.jpg
245	person	(0,0,116,133)	1	245.jpg
246	table	(0,112,101,142)	29	246.jpg
246	stove	(103,112,154,123)	30	246.jpg
246	shell_egg	(61,219,21,21)	7	246.jpg
246	oil_bottle	(0,153,33,48)	24	246.jpg
246	knife	(27,113,31,62)	22	246.jpg
246	cutting_board	(10,113,54,60)	19	246.jpg
246	bowl	(56,114,43,42)	17	246.jpg
246	frying_pan	(96,90,83,100)	14	246.jpg
246	person	(0,0,116,133)	1	246.jpg
247	table	(0,112,101,142)	29	247.jpg
247	stove	(103,112,154,123)	30	247.jpg
247	shell_egg	(61,219,21,21)	7	247.jpg
247	oil_bottle	(0,153,33,48)	24	247.jpg
247	knife	(27,113,31,62)	22	247.jpg
247	cutting_board	(10,113,54,60)	19	247.jpg
247	bowl	(56,114,43,42)	17	247.jpg
247	frying_pan	(96,90,83,100)	14	247.jpg
247	person	(0,0,116,133)	1	247.jpg
248	table	(0,112,101,142)	29	248.jpg
248	stove	(103,112,154,123)	30	248.jpg
248	shell_egg	(61,219,21,21)	7	248.jpg
248	oil_bottle	(0,153,33,48)	24	248.jpg
248	knife	(27,113,31,62)	22	248.jpg
248	cutting_board	(10,113,54,60)	19	248.jpg
248	bowl	(56,114,43,42)	17	248.jpg
248	frying_pan	(96,90,83,100)	14	248.jpg
248	person	(0,0,116,133)	1	248.jpg
249	table	(0,112,101,142)	29	249.jpg
249	stove	(103,112,154,123)	30	249.jpg
249	shell_egg	(61,219,21,21)	7	249.jpg
249	oil_bottle	(0,153,33,48)	24	249.jpg
249	knife	(26,107,27,64)	22	249.jpg
249	cutting_board	(10,113,54,60)	19	249.jpg
249	bowl	(56,114,43,42)	17	249.jpg
249	frying_pan	(96,90,83,100)	14	249.jpg
249	person	(0,0,116,133)	1	249.jpg
250	table	(0,112,101,142)	29	250.jpg
250	stove	(103,112,154,123)	30	250.jpg
250	shell_egg	(61,219,21,21)	7	250.jpg
250	oil_bottle	(0,153,33,48)	24	250.jpg
250	knife	(24,108,30,62)	22	250.jpg
250	cutting_board	(10,113,54,60)	19	250.jpg
250	bowl	(56,114,43,42)	17	250.jpg
250	frying_pan	(96,90,83,100)	14	250.jpg
250	person	(0,0,116,133)	1	250.jpg
251	table	(0,112,101,142)	29	251.jpg
251	stove	(103,112,154,123)	30	251.jpg
251	shell_egg	(61,219,21,21)	7	251.jpg
251	oil_bottle	(0,153,33,48)	24	251.jpg
251	knife	(23,106,31,62)	22	251.jpg
251	cutting_board	(10,113,54,60)	19	251.jpg
251	bowl	(56,114,43,42)	17	251.jpg
251	frying_pan	(96,90,83,100)	14	251.jpg
251	person	(0,0,116,133)	1	251.jpg
252	table	(0,112,101,142)	29	252.jpg
252	stove	(103,112,154,123)	30	252.jpg
252	shell_egg	(61,219,21,21)	7	252.jpg
252	oil_bottle	(0,153,33,48)	24	252.jpg
252	knife	(21,106,33,61)	22	252.jpg
252	cutting_board	(10,113,54,60)	19	252.jpg
252	bowl	(56,114,43,42)	17	252.jpg
252	frying_pan	(96,90,83,100)	14	252.jpg
252	person	(0,0,116,133)	1	252.jpg
253	table	(0,112,101,142)	29	253.jpg
253	stove	(103,112,154,123)	30	253.jpg
253	shell_egg	(61,219,21,21)	7	253.jpg
253	oil_bottle	(0,153,33,48)	24	253.jpg
253	knife	(16,106,38,58)	22	253.jpg
253	cutting_board	(10,113,54,60)	19	253.jpg
253	bowl	(56,114,43,42)	17	253.jpg
253	frying_pan	(96,90,83,100)	14	253.jpg
253	person	(0,0,116,133)	1	253.jpg
254	table	(0,112,101,142)	29	254.jpg
254	stove	(103,112,154,123)	30	254.jpg
254	shell_egg	(61,219,21,21)	7	254.jpg
254	oil_bottle	(0,153,33,48)	24	254.jpg
254	knife	(16,106,38,55)	22	254.jpg
254	cutting_board	(10,113,54,60)	19	254.jpg
254	bowl	(56,114,43,42)	17	254.jpg
254	frying_pan	(96,90,83,100)	14	254.jpg
254	person	(0,0,116,133)	1	254.jpg
255	table	(0,112,101,142)	29	255.jpg
255	stove	(103,112,154,123)	30	255.jpg
255	shell_egg	(61,219,21,21)	7	255.jpg
255	oil_bottle	(0,153,33,48)	24	255.jpg
255	knife	(14,107,40,49)	22	255.jpg
255	cutting_board	(10,113,54,60)	19	255.jpg
255	bowl	(56,114,43,42)	17	255.jpg
255	frying_pan	(96,90,83,100)	14	255.jpg
255	person	(0,0,116,133)	1	255.jpg
256	table	(0,112,101,142)	29	256.jpg
256	stove	(103,112,154,123)	30	256.jpg
256	shell_egg	(61,219,21,21)	7	256.jpg
256	oil_bottle	(0,153,33,48)	24	256.jpg
256	knife	(10,108,44,47)	22	256.jpg
256	cutting_board	(10,113,54,60)	19	256.jpg
256	bowl	(56,114,43,42)	17	256.jpg
256	frying_pan	(96,90,83,100)	14	256.jpg
256	person	(0,0,116,133)	1	256.jpg
257	table	(0,112,101,142)	29	257.jpg
257	stove	(103,112,154,123)	30	257.jpg
257	shell_egg	(61,219,21,21)	7	257.jpg
257	oil_bottle	(0,153,33,48)	24	257.jpg
257	knife	(7,107,47,50)	22	257.jpg
257	cutting_board	(10,113,54,60)	19	257.jpg
257	bowl	(56,114,43,42)	17	257.jpg
257	frying_pan	(96,90,83,100)	14	257.jpg
257	person	(0,0,116,133)	1	257.jpg
258	table	(0,112,101,142)	29	258.jpg
258	stove	(103,112,154,123)	30	258.jpg
258	shell_egg	(61,219,21,21)	7	258.jpg
258	oil_bottle	(0,153,33,48)	24	258.jpg
258	knife	(7,109,46,45)	22	258.jpg
258	cutting_board	(10,113,54,60)	19	258.jpg
258	bowl	(56,114,43,42)	17	258.jpg
258	frying_pan	(96,90,83,100)	14	258.jpg
258	person	(0,0,116,133)	1	258.jpg
259	table	(0,112,101,142)	29	259.jpg
259	stove	(103,112,154,123)	30	259.jpg
259	shell_egg	(61,219,21,21)	7	259.jpg
259	oil_bottle	(0,153,33,48)	24	259.jpg
259	knife	(5,108,49,45)	22	259.jpg
259	cutting_board	(10,113,54,60)	19	259.jpg
259	bowl	(56,114,43,42)	17	259.jpg
259	frying_pan	(96,90,83,100)	14	259.jpg
259	person	(0,0,116,133)	1	259.jpg
260	table	(0,112,101,142)	29	260.jpg
260	stove	(103,112,154,123)	30	260.jpg
260	shell_egg	(61,219,21,21)	7	260.jpg
260	oil_bottle	(0,153,33,48)	24	260.jpg
260	knife	(4,109,50,42)	22	260.jpg
260	cutting_board	(10,113,54,60)	19	260.jpg
260	bowl	(56,114,43,42)	17	260.jpg
260	frying_pan	(96,90,83,100)	14	260.jpg
260	person	(0,0,116,133)	1	260.jpg
261	table	(0,112,101,142)	29	261.jpg
261	stove	(103,112,154,123)	30	261.jpg
261	shell_egg	(61,219,21,21)	7	261.jpg
261	oil_bottle	(0,153,33,48)	24	261.jpg
261	knife	(4,108,48,43)	22	261.jpg
261	cutting_board	(10,113,54,60)	19	261.jpg
261	bowl	(56,114,43,42)	17	261.jpg
261	frying_pan	(96,90,83,100)	14	261.jpg
261	person	(0,0,116,133)	1	261.jpg
262	table	(0,112,101,142)	29	262.jpg
262	stove	(103,112,154,123)	30	262.jpg
262	shell_egg	(61,219,21,21)	7	262.jpg
262	oil_bottle	(0,153,33,48)	24	262.jpg
262	knife	(7,108,45,44)	22	262.jpg
262	cutting_board	(10,113,54,60)	19	262.jpg
262	bowl	(56,114,43,42)	17	262.jpg
262	frying_pan	(96,90,83,100)	14	262.jpg
262	person	(0,0,116,133)	1	262.jpg
263	table	(0,112,101,142)	29	263.jpg
263	stove	(103,112,154,123)	30	263.jpg
263	shell_egg	(61,219,21,21)	7	263.jpg
263	oil_bottle	(0,153,33,48)	24	263.jpg
263	knife	(8,109,45,47)	22	263.jpg
263	cutting_board	(10,113,54,60)	19	263.jpg
263	bowl	(56,114,43,42)	17	263.jpg
263	frying_pan	(96,90,83,100)	14	263.jpg
263	person	(0,0,116,133)	1	263.jpg
264	table	(0,112,101,142)	29	264.jpg
264	stove	(103,112,154,123)	30	264.jpg
264	shell_egg	(61,219,21,21)	7	264.jpg
264	oil_bottle	(0,153,33,48)	24	264.jpg
264	knife	(10,109,42,48)	22	264.jpg
264	cutting_board	(11,112,55,61)	19	264.jpg
264	bowl	(56,114,43,42)	17	264.jpg
264	frying_pan	(96,90,83,100)	14	264.jpg
264	person	(0,0,116,133)	1	264.jpg
265	table	(0,112,101,142)	29	265.jpg
265	stove	(103,112,154,123)	30	265.jpg
265	shell_egg	(61,219,21,21)	7	265.jpg
265	oil_bottle	(0,153,33,48)	24	265.jpg
265	knife	(11,109,43,46)	22	265.jpg
265	cutting_board	(11,112,55,61)	19	265.jpg
265	bowl	(56,114,43,42)	17	265.jpg
265	frying_pan	(96,90,83,100)	14	265.jpg
265	person	(0,0,116,133)	1	265.jpg
266	table	(0,112,101,142)	29	266.jpg
266	stove	(103,112,154,123)	30	266.jpg
266	shell_egg	(61,219,21,21)	7	266.jpg
266	oil_bottle	(0,153,33,48)	24	266.jpg
266	knife	(12,110,40,46)	22	266.jpg
266	cutting_board	(11,112,55,61)	19	266.jpg
266	bowl	(56,114,43,42)	17	266.jpg
266	frying_pan	(96,90,83,100)	14	266.jpg
266	person	(0,0,116,133)	1	266.jpg
267	table	(0,112,101,142)	29	267.jpg
267	stove	(103,112,154,123)	30	267.jpg
267	shell_egg	(61,219,21,21)	7	267.jpg
267	oil_bottle	(0,153,33,48)	24	267.jpg
267	knife	(11,111,44,46)	22	267.jpg
267	cutting_board	(11,112,55,61)	19	267.jpg
267	bowl	(56,114,43,42)	17	267.jpg
267	frying_pan	(96,90,83,100)	14	267.jpg
267	person	(0,0,116,133)	1	267.jpg
268	table	(0,112,101,142)	29	268.jpg
268	stove	(103,112,154,123)	30	268.jpg
268	shell_egg	(61,219,21,21)	7	268.jpg
268	oil_bottle	(0,153,33,48)	24	268.jpg
268	knife	(10,111,45,45)	22	268.jpg
268	cutting_board	(11,112,55,61)	19	268.jpg
268	bowl	(56,114,43,42)	17	268.jpg
268	frying_pan	(96,90,83,100)	14	268.jpg
268	person	(0,0,116,133)	1	268.jpg
269	table	(0,112,101,142)	29	269.jpg
269	stove	(103,112,154,123)	30	269.jpg
269	shell_egg	(61,219,21,21)	7	269.jpg
269	oil_bottle	(0,153,33,48)	24	269.jpg
269	knife	(10,110,47,48)	22	269.jpg
269	cutting_board	(11,112,55,61)	19	269.jpg
269	bowl	(56,114,43,42)	17	269.jpg
269	frying_pan	(96,90,83,100)	14	269.jpg
269	person	(0,0,116,133)	1	269.jpg
270	table	(0,112,101,142)	29	270.jpg
270	stove	(103,112,154,123)	30	270.jpg
270	shell_egg	(61,219,21,21)	7	270.jpg
270	oil_bottle	(0,153,33,48)	24	270.jpg
270	knife	(12,109,45,49)	22	270.jpg
270	cutting_board	(11,112,55,61)	19	270.jpg
270	bowl	(56,114,43,42)	17	270.jpg
270	frying_pan	(96,90,83,100)	14	270.jpg
270	person	(0,0,116,133)	1	270.jpg
271	table	(0,112,101,142)	29	271.jpg
271	stove	(103,112,154,123)	30	271.jpg
271	shell_egg	(61,219,21,21)	7	271.jpg
271	oil_bottle	(0,153,33,48)	24	271.jpg
271	knife	(13,109,45,50)	22	271.jpg
271	cutting_board	(11,112,55,61)	19	271.jpg
271	bowl	(56,114,43,42)	17	271.jpg
271	frying_pan	(96,90,83,100)	14	271.jpg
271	person	(0,0,116,133)	1	271.jpg
272	table	(0,112,101,142)	29	272.jpg
272	stove	(103,112,154,123)	30	272.jpg
272	shell_egg	(61,219,21,21)	7	272.jpg
272	oil_bottle	(0,153,33,48)	24	272.jpg
272	knife	(13,109,46,50)	22	272.jpg
272	cutting_board	(11,112,55,61)	19	272.jpg
272	bowl	(56,114,43,42)	17	272.jpg
272	frying_pan	(96,90,83,100)	14	272.jpg
272	person	(0,0,116,133)	1	272.jpg
